,schemeCode,schemeName
25549,128997,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017) - Direct Plan - Dividend Payout - Quarterly Payout
25550,128998,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017)  - Direct Plan - Dividend Payout - Regular Payout
25551,128999,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017) - Direct Plan - Growth
25552,129000,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017) - Regular Plan - Dividend Payout - Quarterly Payout
25553,129001,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017)  - Regular Plan - Dividend Payout - Regular Payout
25554,129006,Franklin India Banking & PSU Debt Fund - Growth
25555,129007,Franklin India Banking & PSU Debt Fund - Dividend
25556,129007,Franklin India Banking and PSU Debt Fund - IDCW 
25557,129008,Franklin India Banking & PSU Debt Fund - Direct - Growth
25558,129009,Franklin India Banking & PSU Debt Fund - Direct - Dividend
25559,129009,Franklin India Banking and PSU Debt Fund - Direct - IDCW 
25560,129010,IDFC FTP S -91(1158 Days)_Regular Plan_ Periodic Dividend
25561,129011,IDFC FTP S -91(1158 Days)_Direct Plan_ Growth
25562,129015,IDFC FTP S -91(1158 Days)_Regular Plan_ Growth
25563,129016,IDFC FTP S -91(1158 Days)_Regular Plan_ Half Yearly Dividend
25564,129017,IDFC FTP S -91(1158 Days)_Regular Plan_ Quaterly Dividend
25565,129018,Reliance Fixed Horizon Fund- XXVI- Series 13- Growth Option
25566,129019,Reliance Fixed Horizon Fund- XXVI- Series 13- Dividend payout Option
25567,129020,Reliance Fixed Horizon Fund- XXVI- Series 13- Direct Plan - Growth Option
25568,129021,Reliance Fixed Horizon Fund- XXVI- Series 13- Direct Plan - Dividend Payout Option
25569,129022,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Direct Plan - Cumulative
25570,129023,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Direct Plan - Dividend
25571,129024,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Cumulative
25572,129025,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Dividend
25573,129026,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Cumulative
25574,129027,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Dividend
25575,129028,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Direct Plan - Cumulative
25576,129029,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Direct Plan - Dividend
25577,129030,Kotak FMP Series 155 (370 Days) - Growth
25578,129032,Kotak FMP Series 155 (370 Days) - Direct Growth
25579,129033,Kotak FMP Series 155 (370 Days) - Dividend
25580,129034,Kotak FMP Series 156 (370 Days) - Direct Growth
25581,129035,Kotak FMP Series 156 (370 Days) - Dividend
25582,129036,Kotak FMP Series 156 (370 Days) - Growth
25583,129037,Kotak FMP Series 156 (370 Days) - Direct Dividend
25584,129042,Tata FMP Series 47 Scheme F - Plan A -Growth Option
25585,129043,Tata FMP Series 47 Scheme F - Plan A -Dividend Option ( Payout)
25586,129044,Tata FMP Series 47 Scheme F - Direct Plan -Growth Option
25587,129045,Tata FMP Series 47 Scheme F - Direct Plan - Dividend Option ( Payout)
25588,129046,Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option
25589,129046,Motilal Oswal Flexi cap Fund Direct Plan-Growth Option
25590,129046,MOF35-Direct Plan-Growth Option
25591,129047,MOF35- Direct Plan-Dividend Option
25592,129047,Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option
25593,129047,Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment
25594,129048,MOF35-Regular Plan-Growth Option
25595,129048,Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option
25596,129048,Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option
25597,129049,Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment
25598,129049,Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option
25599,129049,MOF35-Regular Plan -Dividend Option
25600,129051,HDFC Arbitrage Fund Wholesale Plan Monthly Dividend Option
25601,129051,HDFC ARBITRAGE FUND - Wholesale Monthly IDCW Option  
25602,129052,HDFC Arbitrage Fund Wholesale Plan Growth Option Direct Plan
25603,129052,HDFC ARBITRAGE FUND - Wholesale Growth Option - Direct Plan
25604,129053,HDFC ARBITRAGE FUND - Wholesale IDCW Option - Direct Plan
25605,129053,HDFC Arbitrage Fund Wholesale Plan Dividend Option Direct Plan
25606,129054,HDFC ARBITRAGE FUND - Wholesale Monthly IDCW - Direct Plan
25607,129054,HDFC Arbitrage Fund Wholesale Plan Montly Dividend Option Direct Plan
25608,129055,L&T FMP Series XI - Plan A (1484 days) - Direct Plan - Dividend
25609,129056,L&T FMP Series XI - Plan A (1484 days) - Direct Plan - Growth
25610,129057,L&T FMP Series XI - Plan A (1484 days) - Regular Plan - Dividend (Payout) Option
25611,129058,L&T FMP Series XI - Plan A (1484 days) - Regular Plan - Growth
25612,129059,Aditya Birla Sun Life Fixed Term Plan - Series LA (1099 days)  - Direct Plan-Growth
25613,129060,Aditya Birla Sun Life Fixed Term Plan - Series LA (1099 days)  - Regular Plan-Normal Dividend
25614,129061,Aditya Birla Sun Life Fixed Term Plan - Series LA (1099 days) - Regular Plan-Quarterly Dividend
25615,129064,Aditya Birla Sun Life Fixed Term Plan - Series LA (1099 days) - Regular Plan-Growth
25616,129065,HSBC Managed Solutions - Growth - Growth
25617,129066,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E -Cumulative
25618,129067,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E - Direct Plan - Dividend
25619,129068,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E - Direct Plan - Cumulative
25620,129069,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E -Dividend
25621,129070,ICICI Prudential Capital Protection Oriented Fund V - PLAN E- 1100 Days - Direct Plan - Cumulative
25622,129071,ICICI Prudential Capital Protection Oriented Fund V - PLAN E- 1100 Days - Cumulative
25623,129072,ICICI Prudential Capital Protection Oriented Fund V - PLAN E- 1100 Days - Dividend
25624,129075,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Direct Plan-Normal Dividend
25625,129076,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Regular Plan-Normal Dividend
25626,129077,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Regular Plan-Quarterly Dividend
25627,129078,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Regular Plan-Growth
25628,129080,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Direct Plan-Growth
25629,129082,JM Fixed Maturity Fund - Series XXV - Plan A (JM FMF - XXV - A) - (Direct) Growth Option
25630,129083,JM Fixed Maturity Fund - Series XXV - Plan A (JM FMF - XXV - A) - Dividend Option
25631,129084,JM Fixed Maturity Fund - Series XXV - Plan A (JM FMF - XXV - A) - Growth Option
25632,129085,HDFC FMP 370D April 2014 (1) - Direct Option-Growth Option
25633,129086,HDFC FMP 370D April 2014 (1) - Direct Option-Quarterly Dividend Option
25634,129087,HDFC FMP 370D April 2014 (1) - Regular Option-Dividend Option
25635,129088,HDFC FMP 370D April 2014 (1) - Regular Option-Flexi Option
25636,129089,HDFC FMP 370D April 2014 (1) - Regular Option-Growth Option
25637,129090,HDFC FMP 370D April 2014 (1) - Direct Option-Dividend Option
25638,129091,HDFC FMP 370D April 2014 (1) - Direct Option-Flexi Option
25639,129092,HDFC FMP 370D April 2014 (1) - Regular Option-Quarterly Dividend Option
25640,129093,HDFC FMP 369D April 2014 (1) - Regular Option-Dividend Option
25641,129094,HDFC FMP 369D April 2014 (1) - Regular Option-Quarterly Dividend Option
25642,129095,HDFC FMP 369D April 2014 (1) - Direct Option-Quarterly Dividend Option
25643,129096,HDFC FMP 369D April 2014 (1) - Regular Option-Flexi Option
25644,129097,HDFC FMP 369D April 2014 (1) - Regular Option-Growth Option
25645,129098,HDFC FMP 369D April 2014 (1) - Direct Option-Dividend Option
25646,129099,HDFC FMP 369D April 2014 (1) - Direct Option-Flexi Option
25647,129100,HDFC FMP 369D April 2014 (1) - Direct Option-Growth Option
25648,129102,Sundaram Fixed Term Plan FL Direct Plan Growth
25649,129104,Sundaram Fixed Term Plan FL Regular Plan Growth
25650,129105,Sundaram Fixed Term Plan FL Regular Plan Half Yearly Dividend Payout
25651,129106,Sundaram Fixed Term Plan FL Regular Plan Quarterly Dividend Payout
25652,129113,Reliance Fixed Horizon Fund - XXVI - Series 14- Growth Option
25653,129114,Reliance Fixed Horizon Fund - XXVI - Series 14- Direct Plan - Growth Option
25654,129115,Reliance Fixed Horizon Fund - XXVI - Series 14- Direct Plan - Dividend Payout Option
25655,129116,Reliance Fixed Horizon Fund - XXVI - Series 14- Dividend payout Option
25656,129117,SBI DEBT FUND SERIES A - 17 DIRECT PLAN - GROWTH
25657,129118,SBI DEBT FUND SERIES A - 17 REGULAR PLAN - GROWTH
25658,129119,SBI DEBT FUND SERIES A - 17 REGULAR PLAN - DIVIDEND
25659,129120,SBI DEBT FUND SERIES A - 17 DIRECT PLAN - DIVIDEND
25660,129121,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Direct Plan-Growth
25661,129122,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Growth
25662,129124,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Direct Plan-Quarterly Dividend
25663,129125,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Normal Dividend
25664,129126,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Quarterly Dividend
25665,129128,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Direct Plan-Growth
25666,129129,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Growth
25667,129130,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Direct Plan-Normal Dividend
25668,129131,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Quarterly Dividend
25669,129132,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Normal Dividend
25670,129141,DWS FIXED MATURITY PLAN - SERIES 66 - DIRECT PLAN -GROWTH
25671,129142,DWS FIXED MATURITY PLAN - SERIES 66 - REGULAR PLAN -REGULAR DIVIDEND
25672,129145,DWS FIXED MATURITY PLAN - SERIES 66 - REGULAR PLAN -GROWTH
25673,129146,DWS FIXED MATURITY PLAN - SERIES 66 - REGULAR PLAN -QUARTERLY DIVIDEND
25674,129147,Reliance Fixed Horizon Fund XXVI- Series 15- Growth Option
25675,129148,Reliance Fixed Horizon Fund XXVI- Series 15- Dividend payout Option
25676,129149,Reliance Fixed Horizon Fund XXVI- Series 15- Direct Plan - Growth Option
25677,129150,Reliance Fixed Horizon Fund XXVI- Series 15- Direct Plan - Dividend Payout Option
25678,129154,DWS Hybrid Fixed Term Fund - Series 21  - DIRECT PLAN -GROWTH
25679,129156,DWS Hybrid Fixed Term Fund - Series 21  - REGULAR PLAN -GROWTH
25680,129157,DWS Hybrid Fixed Term Fund - Series 21  - REGULAR PLAN -QUARTERLY DIVIDEND
25681,129158,DWS Hybrid Fixed Term Fund - Series 21  - REGULAR PLAN -REGULAR DIVIDEND
25682,129159,DWS Hybrid Fixed Term Fund - Series 21 - REGULAR PLAN -ANNUAL DIVIDEND
25683,129161,DWS FIXED MATURITY PLAN - SERIES 64 - DIRECT PLAN -GROWTH
25684,129163,DWS FIXED MATURITY PLAN - SERIES 64 - REGULAR PLAN -GROWTH
25685,129164,DWS FIXED MATURITY PLAN - SERIES 64 - REGULAR PLAN -QUARTERLY DIVIDEND
25686,129165,DWS FIXED MATURITY PLAN - SERIES 64 - REGULAR PLAN -REGULAR DIVIDEND
25687,129166,DWS FIXED MATURITY PLAN- SERIES 64 - REGULAR PLAN -ANNUAL DIVIDEND
25688,129167,HDFC FMP 1100D April 2014 (1)-Direct Option-Dividend Option
25689,129168,HDFC FMP 1100D April 2014 (1)-Direct Option-Flexi Option
25690,129169,HDFC FMP 1100D April 2014 (1)-Direct Option-Growth Option
25691,129170,HDFC FMP 1100D April 2014 (1)-Direct Option-Quarterly Dividend Option
25692,129171,HDFC FMP 1100D April 2014 (1)-Regular Option-Dividend Option
25693,129172,HDFC FMP 1100D April 2014 (1)-Regular Option-Flexi Option
25694,129173,HDFC FMP 1100D April 2014 (1)-Regular Option-Growth Option
25695,129174,HDFC FMP 1100D April 2014 (1)-Regular Option-Quarterly Dividend Option
25696,129175,Religare Invesco Fixed Maturity Plan - Series 23 - Plan J (370 Dys) - Regular Plan - Dividend Payout Option
25697,129176,Invesco India Fixed Maturity Plan - Series 23 - Plan J (370 Dys) - Regular Plan - Growth Option
25698,129178,Invesco India Fixed Maturity Plan - Series 23 - Plan J (370 Dys) - Direct Plan - Growth Option
25699,129179,LIC NOMURA MF FIXED MATURITY PLAN SERIES 80(366 DAYS)-DIRECT PLAN-DIVIDEND PAYOUT
25700,129180,LIC NOMURA MF FIXED MATURITY PLAN SERIES 80(366 DAYS)-REGULAR PLAN-DIVIDEND PAYOUT
25701,129181,LIC NOMURA MF FIXED MATURITY PLAN SERIES 80(366 DAYS)-DIRECT PLAN-GROWTH
25702,129182,LIC NOMURA MF FIXED MATURITY PLAN SERIES 80(366 DAYS)-REGULAR PLAN-GROWTH
25703,129183,Reliance Fixed Horizon Fund- XXVI- Series 16- Growth Option
25704,129184,Reliance Fixed Horizon Fund- XXVI- Series 16- Direct Plan - Dividend Payout Option
25705,129185,Reliance Fixed Horizon Fund- XXVI- Series 16- Dividend payout Option
25706,129186,Reliance Fixed Horizon Fund- XXVI- Series 16- Direct Plan - Growth Option
25707,129187,Invesco India Feeder - Invesco Global Equity Income Fund - Regular Plan - Growth
25708,129187,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - Growth
25709,129188,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - Growth
25710,129188,Invesco India Feeder - Invesco Global Equity Income Fund - Direct Plan - Growth
25711,129189,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment)
25712,129189,Invesco India Feeder - Invesco Global Equity Income Fund - Regular Plan - Dividend
25713,129189,Invesco India Feeder - Invesco Global Equity Income Fund - Regular Plan - IDCW (Payout / Reinvestment)
25714,129190,Invesco India Feeder - Invesco Global Equity Income Fund - Direct Plan - Dividend
25715,129190,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment)
25716,129190,Invesco India Feeder - Invesco Global Equity Income Fund - Direct Plan - IDCW (Payout / Reinvestment)
25717,129191,HSBC Managed Solutions - Moderate - Growth
25718,129192,HSBC Managed Solutions India Moderate Fund IDCW
25719,129192,HSBC Managed Solutions - Moderate - Dividend
25720,129193,HSBC Managed Solutions - Moderate - Growth Direct
25721,129194,HSBC Managed Solutions India Moderate Fund Direct Plan IDCW
25722,129194,HSBC Managed Solutions - Moderate - Dividend Direct
25723,129195,HSBC Managed Solutions - Convervative - Growth
25724,129195,HSBC Managed Solutions - Conservative - Growth
25725,129196,HSBC Managed Solutions India Conservative Fund IDCW
25726,129196,HSBC Managed Solutions - Convervative - Dividend
25727,129196,HSBC Managed Solutions - Conservative - Dividend
25728,129197,HSBC Managed Solutions - Convervative - Growth Direct
25729,129197,HSBC Managed Solutions - Conservative - Growth Direct
25730,129198,HSBC Managed Solutions - Conservative - Dividend Direct
25731,129199,HSBC Managed Solutions - Growth - Dividend
25732,129200,HSBC Managed Solutions - Growth - Growth Direct
25733,129201,HSBC Managed Solutions - Growth - Dividend Direct
25734,129206,JPMorgan India Fixed Maturity Plan - Sr 37 - Regular Plan - Growth Option
25735,129208,JPMorgan India Fixed Maturity Plan - Sr 37 - Regular Plan - Dividend Option
25736,129209,JPMorgan India Fixed Maturity Plan - Sr 37 - Direct Plan - Growth Option
25737,129210,Sundaram Infrastructure Advantage Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)
25738,129210,Sundaram Infrastructure Advantage Fund (Merger of Capex & Energy Opportunities) Regular Plan Dividend
25739,129211,Sundaram Infrastructure Advantage Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)
25740,129211,Sundaram Infrastructure Advantage Fund (Merger of Capex & Energy Opportunities) Direct Plan Dividend
25741,129212,Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Direct Plan Growth
25742,129212,Sundaram Infrastructure Advantage Fund Direct Plan - Growth
25743,129213,Sundaram Infrastructure Advantage Fund Regular Plan - Growth
25744,129213,Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Regular Plan Growth
25745,129214,Aditya Birla Sun Life Capital Protection Oriented Fund - Series 20 - Regular Plan-Growth
25746,129215,Aditya Birla Sun Life Capital Protection Oriented Fund - Series 20 - Direct Plan-Growth
25747,129216,Tata FMP Series 47 Scheme H - Plan A -Growth Option
25748,129217,Tata FMP Series 47 Scheme H - Plan A -Dividend Option ( Payout)
25749,129218,Tata FMP Series 47 Scheme H - Direct Plan -Growth Option
25750,129219,Tata FMP Series 47 Scheme H - Direct Plan - Dividend Option ( Payout)
25751,129220,L&T Emerging Businesses Fund - Direct Plan - Growth
25752,129221,L&T Emerging Businesses Fund - Regular Plan - IDCW
25753,129221,L&T Emerging Businesses Fund - Regular Plan - Dividend
25754,129222,L&T Emerging Businesses Fund - Direct Plan - IDCW
25755,129222,L&T Emerging Businesses Fund - Direct Plan - Dividend
25756,129223,L&T Emerging Businesses Fund - Regular Plan - Growth
25757,129224,JPMorgan India Fixed Maturity Plan - Series 38 - Regular Plan - Growth Option
25758,129225,JPMorgan India Fixed Maturity Plan - Series 38 - Regular Plan - Dividend Option
25759,129226,JPMorgan India Fixed Maturity Plan - Series 38 - Direct Plan - Growth Option
25760,129228,ICICI Prudential Value Fund - Series 4 Direct Plan Dividend
25761,129229,ICICI Prudential Value Fund - Series 4  Dividend
25762,129230,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days Plan D Direct Plan- Dividend Option
25763,129231,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days Plan D Direct Plan Cumulative Option
25764,129232,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days Plan D Cumulative Option
25765,129233,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days Plan D Dividend Option
25766,129234,ICICI Prudential Value Fund - Series 4 Direct Plan Cumulative Option
25767,129235,ICICI Prudential Value Fund - Series 4 Cumulative Option
25768,129236,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Cumulative Option
25769,129237,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Dividend Option
25770,129238,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Direct Plan Cumulative Option
25771,129239,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Direct Plan Dividend Option
25772,129240,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Direct Plan - Cumulative
25773,129241,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Dividend
25774,129243,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Cumulative
25775,129244,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Cumulative
